STU_ID,X2SEX,X2RACE,X2SESQ5,X2TXMQUINT,X2MTHID,X2MTHUTI,X2MTHEFF,X2MTHINT_R
10538,1,8,1,3,-1.54,0.13,-1.09,-0.99
10540,1,8,5,4,0.12,-0.5,0.32,-0.08
10541,2,8,2,4,0.7,-0.5,0.32,-7
10542,2,8,1,2,0.7,-1.17,0.32,-7
10543,1,8,2,2,1.82,1.21,1.73,1.77
10544,1,5,-8,-8,-8,-8,-8,-8
10545,1,8,4,1,0.12,0.55,-0.24,0.19
10546,1,8,5,5,0.7,-0.5,0.32,0.83
10547,2,8,2,4,-0.96,0.13,0.85,-1.24
10548,2,8,3,5,-0.42,-0.5,-0.94,-1.64
10549,2,5,1,1,-1.54,-0.5,-1.09,0.19
10550,1,6,2,5,0.12,0.13,1.73,-1.39
10551,1,6,3,3,1.24,1.21,0.71,1.38
10552,2,8,2,1,0.7,-0.5,0.11,-7
10553,2,8,1,5,0.75,0.55,1.32,0.96
10554,2,5,1,3,-0.42,-0.5,-0.74,-0.6
10555,2,8,5,3,0.7,-1.17,-1.3,-9
10556,1,8,1,4,0.12,-0.5,-0.35,-1.39
10557,2,3,-8,-8,-8,-8,-8,-8
10558,2,5,1,2,-0.42,-0.5,0.11,-1.25
10559,2,8,5,5,0.12,-0.5,0.32,0.71
10560,1,8,5,5,0.7,-0.5,0.32,0.71
10561,1,8,3,3,-9,-9,1.52,2.17
10562,1,3,3,2,0.7,1.21,0.32,0.71
10563,1,8,3,4,0.7,1.21,0.32,0.19
10564,2,8,5,5,0.7,-0.5,0.11,0.44
10565,1,8,3,1,0.7,-0.5,0.32,-9
10566,1,5,4,4,0.16,-0.5,-1.09,0.32
10567,1,5,2,2,0.7,1.21,0.32,-9
10568,1,8,5,1,0.7,1.21,1.73,-7
10569,1,8,2,2,-0.96,-0.92,-1.76,-7
10570,1,6,5,3,0.16,-1.14,-0.06,-0.6
10571,2,8,4,1,1.82,0.8,1.73,0.73
10572,2,8,3,5,1.82,-0.5,1.73,-1.25
10573,2,5,1,3,-0.42,-0.5,-0.27,-0.2
10574,2,8,5,5,1.82,0.8,0.67,1.35
10575,1,8,4,1,-0.42,0.16,0.96,0.44
10576,2,8,4,4,0.7,-0.5,0.32,-0.2
10577,2,1,1,2,-0.42,-0.5,0.32,-7
10578,2,8,2,1,-1.54,-0.5,-1.3,-0.6
10579,1,8,5,4,-1,-1.17,-1.09,-0.6
10580,1,8,4,5,1.28,1.21,1.73,1.75
10581,1,8,-8,-8,-8,-8,-8,-8
10582,1,6,3,4,1.24,0.8,0.32,1.38
10583,1,2,1,4,1.82,1.21,0.32,0.31
10585,1,4,-8,-8,-8,-8,-8,-8
10586,1,8,5,4,0.16,0.13,-0.15,-0.04
10587,2,2,-8,-8,-8,-8,-8,-8
10588,1,3,5,4,0.7,0.13,1.73,0.44
10589,2,8,5,5,1.28,0.55,1.32,-0.6
10590,1,5,4,5,-0.42,0.8,1.06,0.44
10591,2,8,4,5,0.12,-0.5,0.11,-7
10592,2,8,5,3,-1.54,-0.92,-1.79,-1.39
10593,2,8,5,5,0.7,1.21,0.11,0.96
10594,2,8,2,1,-0.42,-0.5,-0.35,-0.2
10595,2,5,2,1,1.82,-0.5,1.14,1.23
10596,2,8,5,4,-1.54,-1.34,-2.5,-0.99
10597,1,5,1,3,1.82,0.8,0.32,-0.6
10598,1,8,3,5,1.24,0.8,1.73,2.17
10599,2,8,3,4,-0.96,-0.5,0.11,-7
10600,2,8,-8,-8,-8,-8,-8,-8
10601,2,8,-8,-8,-8,-8,-8,-8
10602,1,5,1,1,-1.54,0.38,-9,-7
10603,2,8,5,5,-0.42,-1.58,-0.74,-1.24
10604,1,8,5,5,1.24,1.21,1.73,1.75
10605,1,8,-8,-8,-8,-8,-8,-8
10606,1,5,1,3,-1.54,-0.5,-2.5,-1.89
10607,2,8,2,4,0.7,1.21,0.32,1.36
10608,1,8,-8,-8,-8,-8,-8,-8
10609,2,8,5,3,1.24,1.21,1.73,1.75
10610,1,3,1,3,-0.42,1.21,0.32,0.59
10611,2,8,5,5,0.16,-0.5,0.32,-0.6
10612,2,8,5,5,0.7,1.21,0.85,-0.35
10613,2,2,4,5,1.82,1.21,1.06,2.17
10614,1,8,4,2,-1.54,-0.5,-0.27,-1
10615,1,3,2,4,0.7,0.38,1.73,1.13
10616,2,5,5,3,-0.42,-1.17,-0.7,0.05
10617,2,8,5,1,0.7,1.21,0.32,-7
10618,2,4,-8,-8,-8,-8,-8,-8
10619,2,1,4,4,1.82,1.21,0.91,1.38
10620,1,8,4,3,-1.54,-1.83,-1.76,-1.64
10621,2,8,5,2,-1.54,-0.5,-1.76,-1.64
10622,1,8,3,4,0.12,-0.48,-0.44,-0.85
10623,1,8,4,2,0.12,0.16,0.11,0.44
10624,2,8,2,1,-0.96,0.38,-1.09,-0.6
10625,1,8,-8,-8,-8,-8,-8,-8
10626,1,3,4,4,0.16,-0.92,-1.65,-7
10627,2,4,1,-8,-8,-8,-8,-8
10628,2,2,2,1,0.7,1.21,0.32,0.19
10629,2,5,2,3,-1.54,-0.5,1.73,1.23
10630,2,3,1,1,1.24,0.58,-9,-7
10632,1,8,2,5,1.82,1.21,1.73,1.77
10633,1,3,5,1,-1.54,-0.5,-2.11,-1.39
10634,2,8,3,2,-0.42,-0.5,-1.09,-0.21
10635,1,2,4,5,0.16,-0.5,0.11,0.31
10636,1,8,4,3,-0.42,-0.5,-0.15,-0.85
10637,1,8,4,5,0.7,1.21,0.32,0.44
10639,1,6,4,1,-0.96,-0.5,-1.09,-0.99
10640,2,8,2,2,-0.42,-0.5,-0.74,-0.2
10641,2,2,5,5,1.82,1.21,1.73,2.17
10642,1,8,5,3,0.16,-0.09,-0.35,-1.25
10643,2,5,1,1,-0.42,-1.17,-1.09,-1
10644,2,5,3,1,-1.54,-0.5,-0.5,-0.2
10645,1,6,3,3,0.7,0.8,0.32,1.36
10646,2,6,3,3,-1.54,-2.22,-1.09,-0.85
10647,2,8,4,5,0.7,-0.5,-0.94,-0.07
10649,2,8,5,2,-0.42,-0.5,0.11,-0.2
10650,2,8,5,2,-1.54,-3.94,-0.53,-0.46
10651,2,8,5,4,0.7,1.21,0.32,0.96
10652,2,2,1,4,0.7,1.21,0.71,-7
10653,1,8,5,2,-0.42,-1.17,-0.29,-1.25
10654,1,2,2,5,0.75,-0.5,-0.24,-9
10655,2,8,5,5,0.7,0.8,0.32,0.19
10656,1,5,1,3,0.12,-0.5,0.32,0.61
10657,1,5,-8,-8,-8,-8,-8,-8
10658,1,8,1,1,-1.54,1.21,-0.05,0.05
10659,2,6,2,4,0.7,-0.5,0.32,-9
10660,2,3,-8,-8,-8,-8,-8,-8
10661,2,6,5,5,0.7,-0.5,1.73,0.83
10662,1,8,5,4,0.12,0.13,0.32,0.71
10663,2,8,5,4,-0.42,-0.5,0.32,0.71
10664,1,8,4,2,-0.42,-0.5,-1.09,0.19
10665,2,8,-8,-8,-8,-8,-8,-8
10666,2,8,5,4,1.24,-0.5,0.32,-0.6
10667,1,6,2,2,-0.42,0.8,0.32,-0.35
10668,2,8,4,1,0.7,-0.5,0.32,0.19
10669,1,3,5,1,0.7,1.21,-9,-0.08
10670,1,5,1,1,-0.42,1.21,-0.27,-0.6
10671,1,8,1,1,-0.42,-0.5,0.93,-1.25
10672,2,5,3,4,1.24,0.8,1.73,1.77
10673,1,5,1,3,0.7,-0.92,0.32,0.71
10674,2,6,5,5,-1.54,-1.17,0.5,-1
10675,2,8,1,3,0.7,-0.5,0.11,0.71
10677,1,8,5,2,-1.54,0.8,0.11,-0.99
10678,2,8,5,5,-1.54,-0.26,-0.56,-0.6
10679,1,5,-8,-8,-8,-8,-8,-8
10680,1,6,4,3,-0.42,-0.92,0.32,0.2
10681,1,2,5,5,0.7,-0.92,0.11,-0.2
10683,1,3,-8,-8,-8,-8,-8,-8
10684,2,8,3,3,-1.54,-0.5,-1.09,-0.6
10685,2,5,3,2,-1.54,1.21,1.73,0.58
10686,1,8,5,2,0.16,-0.92,-0.8,-1.24
10687,1,8,5,4,0.7,-0.5,-0.03,-9
10688,2,6,3,4,1.24,0.8,0.32,1.36
10689,2,8,1,4,0.7,-0.92,1.14,-7
10690,2,8,5,3,-0.42,0.8,0.11,0.44
10691,2,8,1,5,0.7,-0.26,0.32,-0.21
10692,1,8,1,3,-0.42,1.21,-0.94,-0.2
10693,1,5,3,5,0.16,1.21,0.79,0.05
10694,1,8,2,3,1.82,1.21,1.38,-7
10695,1,3,5,4,0.7,-0.5,-0.03,-0.21
10696,2,8,4,4,-0.42,-2.25,-1.3,-1.24
10697,1,5,5,4,1.82,1.21,0.32,-7
10699,2,3,-8,-8,-8,-8,-8,-8
10700,2,5,5,5,0.7,-1.17,-0.5,-0.35
10701,2,5,5,4,0.16,-0.5,-9,-9
10702,1,8,3,5,0.7,-0.5,0.5,-7
10703,2,8,-8,-8,-8,-8,-8,-8
10704,1,8,5,4,0.7,0.13,-0.24,0.71
10705,2,8,5,3,0.7,1.21,1.26,0.58
10706,1,6,4,3,0.7,0.8,0.32,0.83
10707,2,8,3,1,0.7,-0.5,1.06,2.17
10708,1,8,5,5,0.7,-0.92,0.32,-0.21
10709,1,8,5,5,0.7,-1.58,1.73,0.73
10711,1,5,4,2,0.12,1.21,0.32,0.61
10712,2,8,1,2,-1.54,-0.5,-1.3,-0.85
10713,1,8,5,4,0.7,1.21,0.32,1.77
10714,1,8,4,3,-0.42,1.21,-9,-9
10715,2,6,3,5,1.82,0.8,1.73,1.35
10716,2,8,2,4,-0.42,-2.88,-0.18,-1.64
10717,1,5,1,2,0.7,1.21,0.32,-7
10718,2,5,3,4,-1.54,-1.14,-0.5,-1.1
10719,1,5,2,-8,-8,-8,-8,-8
10720,2,3,3,4,-0.96,0.55,-0.35,0.59
10721,2,3,3,1,-0.96,-0.5,1.73,-1.89
10722,2,8,-8,-8,-8,-8,-8,-8
10723,1,8,5,4,0.16,-0.95,0.11,-0.6
10724,2,2,5,4,0.16,-0.5,0.91,0.19
10725,2,2,5,5,0.7,0.13,0.32,-7
10726,2,8,5,1,-1.54,-0.5,-1.76,-1.64
10727,1,2,4,5,0.16,0.8,0.32,-0.21
10728,1,8,4,5,1.28,-0.5,1.73,-0.48
10729,1,8,3,5,1.82,1.21,0.32,1.36
10730,2,3,5,5,1.24,1.21,1.52,2.17
10731,1,8,2,3,-0.42,1.21,1.73,1.35
10732,2,2,1,5,0.7,-0.5,-0.03,-0.18
10733,2,8,3,3,0.7,1.21,-0.09,-7
10734,1,2,5,3,0.16,0.58,0.26,-7
10735,2,2,5,2,0.16,1.21,0.11,0.19
10736,1,8,3,5,0.7,-0.5,-1.3,0.32
10737,2,8,4,5,0.7,-0.5,0.32,-9
10738,2,8,4,2,-0.42,-0.92,-1.09,-0.6
10739,1,1,2,3,0.16,1.21,0.67,0.96
10740,2,8,2,3,0.16,0.13,0.32,-0.6
10741,2,5,2,2,-0.42,-0.92,-0.27,-7
10742,2,8,1,5,1.82,1.21,0.32,1.38
10743,1,8,4,5,1.28,-0.5,0.32,0.31
10744,2,8,-8,-8,-8,-8,-8,-8
10745,1,5,5,4,1.24,0.8,1.73,0.71
10746,2,5,3,4,0.12,0.13,0.53,-1.39
10747,1,8,2,3,-0.42,1.21,-0.56,-1.5
10748,1,8,1,4,-0.42,-0.04,0.91,0.44
10750,2,2,5,-8,-8,-8,-8,-8
10751,1,8,5,5,0.12,1.21,1.73,-9
10752,1,8,5,5,0.7,1.21,0.32,0.96
10753,1,2,5,3,-0.42,-0.5,-0.35,-0.2
10754,2,8,-8,-8,-8,-8,-8,-8
10755,1,8,-8,-8,-8,-8,-8,-8
10756,2,8,4,5,1.24,0.16,0.15,-0.18
10757,1,3,1,4,-0.42,1.21,0.11,0.04
10758,1,8,-8,-8,-8,-8,-8,-8
10759,1,8,1,4,1.82,1.21,1.52,1.75
10760,1,8,4,3,-9,-9,-9,-9
10761,2,8,4,4,0.7,0.55,1.38,0.96
10762,2,4,1,4,0.16,1.21,-1.09,0.58
10763,1,6,1,2,1.82,1.21,1.34,-7
10764,2,5,4,5,1.24,1.21,0.32,0.96
10765,2,8,3,3,-0.42,-2.66,-0.94,-1.89
10766,2,8,4,4,0.7,1.21,0.11,0.05
10767,2,3,1,2,1.82,1.21,-0.32,1.25
10768,2,3,2,1,-0.96,-0.92,0.32,-0.46
10769,2,2,4,5,0.16,-0.5,0.03,0.19
10770,1,8,4,3,0.16,-0.5,-0.48,-0.6
10771,1,8,4,5,0.16,0.8,0.32,0.44
10772,1,8,2,3,-0.42,-0.95,-0.15,-0.35
10773,2,1,-8,-8,-8,-8,-8,-8
10774,2,8,4,5,0.16,-0.5,0.11,-1.25
10775,1,3,3,4,0.7,1.21,-0.24,1.36
10776,1,6,5,3,-0.42,1.21,-9,-7
10778,2,5,4,3,0.7,1.21,0.32,-0.6
10779,2,3,4,1,-1.54,1.21,0.32,-7
10780,2,8,1,-8,-8,-8,-8,-8
10781,2,8,5,5,0.16,0.13,0.11,0.19
10782,2,8,5,5,-1.54,-0.5,-0.7,-0.99
10784,1,8,-8,-8,-8,-8,-8,-8
10785,2,8,3,2,-1.54,-0.5,0.11,-0.6
10786,2,8,2,1,-1,1.21,-0.94,-7
10788,1,8,5,5,-1.54,-3.3,1.11,-1.89
10789,1,6,4,5,1.82,1.21,1.52,1.75
10790,1,8,1,1,-1.54,-1.58,0.37,0.05
10791,1,2,5,2,-1.54,-1.17,-0.7,-0.99
10792,2,3,3,1,-0.42,-2.22,-1.09,-7
10793,2,4,1,1,0.12,1.21,0.11,1.13
10794,1,8,2,2,-1.54,-1.56,0.11,-0.6
10795,1,8,5,5,1.24,0.8,0.11,1.13
10796,2,5,5,5,0.16,1.21,1.52,0.06
10797,1,5,2,1,-9,-9,0.32,-7
10798,2,8,3,2,0.7,1.21,0.32,2.17
10800,2,8,3,3,-0.37,-0.5,-2.5,-1.64
10802,1,6,3,3,-0.42,-0.5,-1.09,-0.2
10803,1,6,3,3,-0.37,-1.58,-0.56,-1.89
10804,2,8,3,3,0.7,-0.5,0.32,1.11
10805,1,6,5,1,-0.42,-0.5,-1.09,-7
10807,1,8,1,4,-0.96,-1.58,-1.09,-1.25
10808,2,8,3,4,-9,0.8,-2.5,-0.99
10809,2,2,4,5,0.7,1.21,-0.35,-0.99
10810,1,8,4,3,0.12,1.21,0.32,0.44
10811,2,8,4,5,0.16,-1.56,0.32,-1.89
10812,1,6,-8,-8,-8,-8,-8,-8
10813,1,2,4,4,-0.42,-9,-9,0.19
10815,2,6,1,2,-0.42,1.21,1.32,-0.6
10816,2,5,4,4,-0.42,-1.58,-0.24,-0.2
10817,1,3,5,4,0.12,-0.5,-0.15,-0.2
10818,1,8,5,5,1.82,-0.5,0.32,-0.33
10819,1,8,3,1,-1.54,-0.5,1.73,-1.25
10820,2,8,4,1,-0.42,-0.5,-0.35,-0.6
10821,2,8,5,5,0.7,-0.5,0.32,2.17
10822,1,8,4,4,-1.54,1.21,1.73,1.52
10823,1,2,4,5,-0.42,1.21,0.32,0.96
10824,2,8,3,4,-0.42,-0.95,-2.5,-1.89
10825,2,8,1,3,0.7,0.8,-9,-0.74
10826,2,2,5,4,0.7,-9,0.32,0.71
10827,2,3,5,5,0.7,1.21,0.32,-7
10828,1,8,-8,-8,-8,-8,-8,-8
10829,2,5,5,1,-0.42,-0.5,-0.74,-7
10830,1,6,3,1,0.75,-0.5,0.45,1.35
10831,2,8,5,4,0.16,-0.5,0.32,-9
10832,1,8,2,2,-1,1.21,0.11,0.84
10834,1,5,1,1,-1.54,-2.22,-0.24,-0.84
10835,1,8,1,1,-0.96,1.21,-1.3,-0.35
10836,2,8,5,5,-0.42,-0.5,-0.7,-0.6
10837,2,5,1,2,0.7,1.21,-9,0.71
10838,1,5,1,1,0.12,-0.5,0.11,-0.21
10839,1,8,5,5,1.82,0.16,1.73,2.17
10840,1,8,3,4,0.12,0.8,0.11,-0.6
10841,2,8,1,2,0.7,1.21,0.32,0.96
10842,2,8,2,3,-1.54,-0.92,-1.09,0.19
10843,2,8,3,3,0.12,-0.28,-1.09,-0.85
10844,2,8,2,3,-1.54,-0.5,-2.5,-1.89
10845,2,8,2,3,-1.54,-0.5,-1.94,-1.25
10846,1,6,3,3,0.7,1.21,0.32,-7
10847,2,8,2,1,-9,-9,-9,-7
10848,2,5,4,2,-1.54,0.13,-1.3,-1.24
10849,1,8,1,5,1.24,0.16,0.32,1.38
10850,1,8,-8,-8,-8,-8,-8,-8
10851,1,8,4,2,-0.42,-0.5,-0.15,-7
10852,1,5,2,3,-9,-0.5,0.32,-7
10853,1,6,4,4,1.82,1.21,1.73,1.65
10854,1,3,-8,-8,-8,-8,-8,-8
10855,1,8,1,2,-0.42,0.16,0.5,-7
10856,2,8,5,5,0.7,-0.5,0.53,1.13
10857,1,2,3,5,1.24,0.16,1.26,-0.6
10858,1,8,-8,-8,-8,-8,-8,-8
10859,2,5,5,1,-1.54,-0.5,1.73,0.58
10860,1,8,4,4,0.7,0.16,-2.11,0.45
10861,2,5,1,1,-0.42,-1.36,-1.09,-0.85
10862,1,8,4,5,-0.42,0.13,0.71,0.44
10863,1,5,5,1,-1.54,-0.5,-1.3,-1.24
10864,1,8,1,2,-1.54,-0.5,-1.09,-7
10865,2,8,5,1,1.82,1.21,-1.09,-0.21
10866,1,8,5,4,0.7,1.21,1.17,0.86
10867,1,8,4,1,0.7,1.21,0.32,0.71
10868,2,8,3,4,1.24,1.21,0.88,0.31
10869,1,8,3,2,-0.42,1.21,0.32,0.96
10870,1,8,5,5,0.16,-0.28,1.73,-0.06
10871,1,8,-8,-8,-8,-8,-8,-8
10873,2,8,2,1,-9,-2.22,-9,-0.2
10874,2,6,-8,-8,-8,-8,-8,-8
10875,1,5,4,1,-1.54,1.21,0.32,-7
10876,1,8,3,3,-1.54,1.21,-1.76,-1.39
10877,1,8,5,4,1.24,1.21,1.52,1.75
10878,2,8,3,1,-0.42,-0.5,-0.35,-9
10879,1,8,-8,-8,-8,-8,-8,-8
10880,1,8,2,1,1.82,-0.5,1.73,-0.71
10881,1,3,5,3,-0.42,-0.92,0.32,-1.64
10882,2,6,2,5,0.7,0.55,1.73,1.77
10883,1,8,1,3,-0.42,1.21,-9,-9
10885,2,8,1,1,0.12,1.21,-9,-7
10886,1,8,4,3,0.16,-0.09,-2.5,-0.99
10887,2,8,1,-8,-8,-8,-8,-8
10888,1,5,3,2,-0.42,-0.5,0.32,-0.46
10889,2,8,3,2,-0.42,0.13,-0.7,-7
10890,2,8,3,5,-0.42,-0.5,0.32,0.19
10891,1,5,1,4,-0.42,1.21,0.11,-1.25
10892,2,8,3,2,-0.42,-0.92,-0.35,-0.6
10893,2,8,4,2,0.7,1.21,0.32,1.36
10894,2,6,5,4,-0.42,-0.5,0.11,-9
10895,2,8,4,3,0.7,-0.5,-0.24,1.13
10896,2,2,4,5,0.16,-0.5,0.32,0.19
10897,1,2,4,5,0.7,-0.5,0.03,-1.64
10898,1,5,2,2,0.12,-9,-2.5,1.36
10899,1,8,5,1,-0.42,-2.66,-0.53,-0.85
10900,2,8,-8,-8,-8,-8,-8,-8
10901,1,8,3,1,-0.42,-0.5,1.73,-0.71
10902,2,8,5,2,-1.54,-2.25,-1.09,-0.85
10903,2,8,-8,-8,-8,-8,-8,-8
10904,2,8,2,1,-1,1.21,0.47,0.96
10905,1,8,3,2,1.24,-2.02,-2.5,-7
10906,1,8,4,3,-0.42,-1.58,-1.17,-1.1
10907,2,8,3,4,-0.42,-0.5,-0.53,-0.2
10908,2,3,5,4,0.7,0.38,-2.5,-1.64
10909,1,2,5,5,1.28,1.21,1.06,1.75
10910,1,8,5,5,-1.54,-2.66,-1.09,-0.6
10911,2,8,-8,-8,-8,-8,-8,-8
10912,1,8,5,3,0.7,1.21,0.32,1.36
10913,1,5,1,2,0.7,1.21,1.34,1.75
10914,2,8,1,1,0.12,-0.5,0.11,-9
10915,2,2,5,5,-0.37,-0.5,-0.74,0.45
10916,1,5,5,3,-1.54,-2.69,-2.5,-9
10918,1,8,2,5,1.82,1.21,1.06,1.75
10919,1,8,4,3,-0.42,-9,1.32,-0.6
10920,2,8,-8,-8,-8,-8,-8,-8
10921,1,6,3,2,0.12,1.21,0.11,-7
10922,2,8,2,2,-0.42,-0.5,-1.09,-0.85
10923,1,7,3,2,-1.54,-0.5,-2.5,-1.24
10924,1,8,3,5,1.82,0.8,1.73,2.17
10925,1,8,3,4,-1.54,-0.92,-0.72,-0.6
10926,1,5,3,2,-0.42,-0.5,-0.5,-0.85
10927,1,3,3,5,0.12,0.8,-0.35,0.96
10928,1,8,5,4,0.7,1.21,1.73,0.96
10929,1,6,-8,-8,-8,-8,-8,-8
10930,1,6,4,4,-0.42,1.21,0.32,0.83
10931,1,5,1,5,1.24,1.21,1.73,1.78
10932,2,8,5,5,0.7,-0.5,-0.15,1.13
10933,2,6,2,3,-1.54,1.21,-1.33,-1.39
10934,2,8,-8,-8,-8,-8,-8,-8
10935,1,4,1,4,0.16,0.55,0.11,0.45
10936,2,5,-8,-8,-8,-8,-8,-8
10937,2,8,-8,-8,-8,-8,-8,-8
10938,2,8,1,5,-0.96,-0.5,0.93,-0.6
10939,1,5,-8,-8,-8,-8,-8,-8
10940,2,5,5,3,-1.54,-3.94,-1.09,-0.45
10941,1,5,3,4,0.7,0.13,1.73,-1
10942,1,5,1,1,-1.54,1.21,0.32,0.44
10943,2,5,2,1,-0.42,-1.34,-0.7,0.21
10944,1,5,1,2,-0.42,-0.53,-0.5,-0.6
10945,2,3,4,3,0.7,0.55,0.32,-0.48
10946,1,8,4,1,-0.42,-2.03,-2.5,-1.89
10947,2,8,4,5,0.7,-0.5,0.32,-0.35
10948,2,3,4,4,-0.42,-0.09,0.32,-0.6
10949,2,5,2,3,-1.54,0.16,-0.09,-0.6
10950,2,5,4,4,1.24,0.8,1.14,2.17
10951,2,8,5,4,-1.54,-1.8,-1.3,-1.09
10952,2,8,5,3,-0.42,1.21,-0.35,0.44
10953,2,3,3,1,-1.54,1.21,-0.88,0.05
10954,1,8,4,4,0.7,-0.5,0.32,1.13
10955,2,2,3,5,0.7,-1.17,0.11,0.71
10956,2,8,5,2,-1.54,0.8,-0.56,-1.25
10957,2,6,1,5,0.7,-0.5,0.32,0.71
10958,1,8,2,2,0.75,1.21,1.73,-1.5
10959,2,2,5,3,0.7,1.21,1.73,1.75
10960,1,2,-8,-8,-8,-8,-8,-8
10961,2,5,1,3,0.7,1.21,0.32,-7
10962,1,8,2,2,0.12,0.13,1.73,0.73
10963,1,8,2,2,-0.42,-0.5,0.32,0.19
10964,1,8,2,3,0.12,-0.5,-0.35,-0.6
10965,2,8,5,4,-1.54,-2,-1.76,-1.24
10966,2,3,2,4,0.7,1.21,0.32,1.13
10968,2,6,2,1,0.7,1.21,1.17,1.77
10969,2,2,2,3,-0.96,-0.5,0.11,-7
10971,1,8,4,5,1.82,1.21,0.32,1.13
10972,2,5,1,1,-0.42,1.21,1.38,1.23
10973,1,8,-8,-8,-8,-8,-8,-8
10974,2,5,1,1,0.12,-0.5,-0.03,0.71
10975,1,8,1,3,-1.54,-3.3,-1.3,-1.39
10976,1,3,2,1,-0.42,-2.22,-0.62,-0.2
10977,1,8,-8,-8,-8,-8,-8,-8
10978,2,8,5,4,1.24,-0.5,1.52,1.77
10979,1,6,5,5,0.12,1.21,0.11,-0.75
10980,1,3,2,2,-1.54,-3.94,-2.5,0.05
10981,1,6,3,2,-0.37,-0.5,0.32,-0.21
10982,1,6,5,4,0.12,1.21,-0.15,1.23
10983,2,8,-8,-8,-8,-8,-8,-8
10984,2,8,5,5,0.16,-0.5,-0.15,0.44
10985,2,6,4,4,-1.54,0.8,-1.76,-1.89
10986,1,5,-8,-8,-8,-8,-8,-8
10987,1,4,-8,-8,-8,-8,-8,-8
10988,2,5,5,5,-0.96,-2.25,-1.73,-1.24
10989,1,3,4,4,0.7,0.55,0.32,0.58
10990,2,3,2,4,0.7,0.8,0.71,1.25
10991,1,2,5,4,0.7,1.21,0.32,0.71
10992,1,2,3,4,-0.42,1.21,0.32,-0.33
10993,1,5,1,3,0.12,1.21,1.73,0.19
10994,2,5,1,2,0.12,1.21,0.11,0.71
10995,1,5,5,2,-0.42,0.55,0.11,-7
10996,1,8,-8,-8,-8,-8,-8,-8
10997,2,8,5,4,0.12,0.8,0.71,1.75
10998,2,5,2,3,-0.42,1.21,0.53,0.19
10999,1,8,2,2,0.7,-0.5,-1.09,-0.2
11000,1,8,2,4,0.7,1.21,1.14,-7
11001,1,8,3,5,-0.42,-0.5,0.32,0.19
11002,2,8,4,4,0.7,-0.5,0.32,0.71
11003,1,3,-8,-8,-8,-8,-8,-8
11004,2,6,1,2,-1.54,-1.8,-1.44,-9
11005,2,8,1,1,-0.96,0.8,-1.09,-0.85
11006,1,3,-8,-8,-8,-8,-8,-8
11007,2,8,-8,-8,-8,-8,-8,-8
11008,2,6,3,5,1.24,1.21,0.5,1.38
11009,1,8,2,5,1.28,-0.92,1.17,-0.21
11010,2,8,4,2,-1.54,-0.5,0.32,-0.21
11012,2,3,3,1,0.7,-0.5,0.96,-0.19
11013,2,2,3,5,0.16,1.21,0.5,1.23
11014,2,8,3,3,-0.42,-0.5,0.47,-1.64
11015,1,6,3,2,-0.42,-0.5,0.32,-7
11017,1,8,4,4,0.7,1.21,1.73,1.36
11018,1,3,3,1,0.7,1.21,-9,-9
11019,1,8,5,2,-0.42,-0.92,0.32,-0.6
11020,2,8,2,2,-0.42,-0.92,0.32,0.71
11021,2,8,2,1,0.7,0.16,-0.15,0.19
11022,2,3,4,5,-1.54,0.38,0.71,-1
11025,2,8,1,1,-1.54,-0.5,-9,0.19
11026,2,8,2,1,-0.96,1.21,-1.94,-7
11027,1,8,3,5,0.7,-0.11,0.11,-0.6
11028,1,8,2,3,-0.42,1.21,-1.3,-0.6
11029,2,3,5,4,-1.54,-0.92,-0.7,-1.24
11031,1,5,2,3,-0.96,-2.88,-0.7,-0.3
11032,2,3,4,1,-0.37,0.8,-1.09,0.19
11033,1,5,-8,-8,-8,-8,-8,-8
11034,1,8,3,3,1.24,0.13,0.67,-7
11035,1,8,4,1,-1.54,0.13,-0.91,0.05
11036,2,8,4,5,-0.37,-1.58,-1.09,-1.64
11037,2,2,1,5,0.12,0.13,-0.32,0.04
11038,1,8,4,4,-0.42,-1.58,-1.3,-7
11039,1,8,1,3,-0.42,1.21,-0.88,-7
11040,2,5,-8,-8,-8,-8,-8,-8
11041,2,5,3,4,0.16,-0.5,-1.68,-0.47
11042,1,8,1,1,-0.42,0.58,1.11,1.75
11043,1,8,-8,-8,-8,-8,-8,-8
11044,2,8,5,5,1.24,1.21,1.73,1.75
11045,2,3,4,2,-1.54,-1.95,-0.59,-1.14
11046,2,2,4,5,0.7,1.21,0.11,1.35
11047,1,8,5,4,-0.42,-0.5,0.32,0.44
11048,1,8,2,2,-1.54,-0.5,0.11,-1.64
11049,1,3,5,4,1.24,-0.5,0.32,-7
11050,1,8,3,4,0.16,0.13,-0.29,-1
11051,2,3,-8,-8,-8,-8,-8,-8
11052,2,8,2,5,1.82,1.21,0.71,2.17
11053,2,8,3,-8,-8,-8,-8,-8
11054,2,5,5,3,-0.42,-0.5,-1.09,-7
11055,2,6,-8,-8,-8,-8,-8,-8
11056,1,8,5,4,0.16,-0.11,-0.7,-7
11057,2,8,3,5,0.7,0.8,-0.35,0.17
11058,2,6,5,4,0.7,0.13,-1.76,-0.72
11059,1,8,2,4,1.82,-0.5,1.73,-1.24
11060,1,8,3,2,0.7,-1.17,0.32,-1.25
11061,1,8,4,3,-1.54,-1.8,1.38,-0.6
11062,2,8,3,5,0.16,-0.5,0.11,-0.6
