,STU_ID,X2SEX,X2RACE,X2SESQ5,X2TXMQUINT,X2MTHID,X2MTHUTI,X2MTHEFF,X2MTHINT_R
449,10693,1,5,3,5,0.16,1.21,0.79,0.05
450,10695,1,3,5,4,0.7,-0.5,-0.03,-0.21
451,10696,2,8,4,4,-0.42,-2.25,-1.3,-1.24
452,10700,2,5,5,5,0.7,-1.17,-0.5,-0.35
453,10704,1,8,5,4,0.7,0.13,-0.24,0.71
454,10705,2,8,5,3,0.7,1.21,1.26,0.58
455,10706,1,6,4,3,0.7,0.8,0.32,0.83
456,10707,2,8,3,1,0.7,-0.5,1.06,2.17
457,10708,1,8,5,5,0.7,-0.92,0.32,-0.21
458,10709,1,8,5,5,0.7,-1.58,1.73,0.73
459,10711,1,5,4,2,0.12,1.21,0.32,0.61
460,10712,2,8,1,2,-1.54,-0.5,-1.3,-0.85
461,10713,1,8,5,4,0.7,1.21,0.32,1.77
462,10715,2,6,3,5,1.82,0.8,1.73,1.35
463,10716,2,8,2,4,-0.42,-2.88,-0.18,-1.64
464,10718,2,5,3,4,-1.54,-1.14,-0.5,-1.1
465,10720,2,3,3,4,-0.96,0.55,-0.35,0.59
466,10721,2,3,3,1,-0.96,-0.5,1.73,-1.89
467,10723,1,8,5,4,0.16,-0.95,0.11,-0.6
468,10724,2,2,5,4,0.16,-0.5,0.91,0.19
469,10726,2,8,5,1,-1.54,-0.5,-1.76,-1.64
470,10727,1,2,4,5,0.16,0.8,0.32,-0.21
471,10728,1,8,4,5,1.28,-0.5,1.73,-0.48
472,10729,1,8,3,5,1.82,1.21,0.32,1.36
473,10730,2,3,5,5,1.24,1.21,1.52,2.17
474,10731,1,8,2,3,-0.42,1.21,1.73,1.35
475,10732,2,2,1,5,0.7,-0.5,-0.03,-0.18
476,10735,2,2,5,2,0.16,1.21,0.11,0.19
477,10736,1,8,3,5,0.7,-0.5,-1.3,0.32
478,10738,2,8,4,2,-0.42,-0.92,-1.09,-0.6
479,10739,1,1,2,3,0.16,1.21,0.67,0.96
480,10740,2,8,2,3,0.16,0.13,0.32,-0.6
481,10742,2,8,1,5,1.82,1.21,0.32,1.38
482,10743,1,8,4,5,1.28,-0.5,0.32,0.31
483,10745,1,5,5,4,1.24,0.8,1.73,0.71
484,10746,2,5,3,4,0.12,0.13,0.53,-1.39
485,10747,1,8,2,3,-0.42,1.21,-0.56,-1.5
486,10748,1,8,1,4,-0.42,-0.04,0.91,0.44
487,10752,1,8,5,5,0.7,1.21,0.32,0.96
488,10753,1,2,5,3,-0.42,-0.5,-0.35,-0.2
489,10756,2,8,4,5,1.24,0.16,0.15,-0.18
490,10757,1,3,1,4,-0.42,1.21,0.11,0.04
491,10759,1,8,1,4,1.82,1.21,1.52,1.75
492,10761,2,8,4,4,0.7,0.55,1.38,0.96
493,10762,2,4,1,4,0.16,1.21,-1.09,0.58
494,10764,2,5,4,5,1.24,1.21,0.32,0.96
495,10765,2,8,3,3,-0.42,-2.66,-0.94,-1.89
496,10766,2,8,4,4,0.7,1.21,0.11,0.05
497,10767,2,3,1,2,1.82,1.21,-0.32,1.25
498,10768,2,3,2,1,-0.96,-0.92,0.32,-0.46
499,10769,2,2,4,5,0.16,-0.5,0.03,0.19
500,10770,1,8,4,3,0.16,-0.5,-0.48,-0.6
501,10771,1,8,4,5,0.16,0.8,0.32,0.44
502,10772,1,8,2,3,-0.42,-0.95,-0.15,-0.35
503,10774,2,8,4,5,0.16,-0.5,0.11,-1.25
504,10775,1,3,3,4,0.7,1.21,-0.24,1.36
505,10778,2,5,4,3,0.7,1.21,0.32,-0.6
506,10781,2,8,5,5,0.16,0.13,0.11,0.19
507,10782,2,8,5,5,-1.54,-0.5,-0.7,-0.99
508,10785,2,8,3,2,-1.54,-0.5,0.11,-0.6
509,10788,1,8,5,5,-1.54,-3.3,1.11,-1.89
510,10789,1,6,4,5,1.82,1.21,1.52,1.75
511,10790,1,8,1,1,-1.54,-1.58,0.37,0.05
512,10791,1,2,5,2,-1.54,-1.17,-0.7,-0.99
513,10793,2,4,1,1,0.12,1.21,0.11,1.13
514,10794,1,8,2,2,-1.54,-1.56,0.11,-0.6
515,10795,1,8,5,5,1.24,0.8,0.11,1.13
516,10796,2,5,5,5,0.16,1.21,1.52,0.06
517,10798,2,8,3,2,0.7,1.21,0.32,2.17
518,10800,2,8,3,3,-0.37,-0.5,-2.5,-1.64
519,10802,1,6,3,3,-0.42,-0.5,-1.09,-0.2
520,10803,1,6,3,3,-0.37,-1.58,-0.56,-1.89
521,10804,2,8,3,3,0.7,-0.5,0.32,1.11
522,10807,1,8,1,4,-0.96,-1.58,-1.09,-1.25
523,10809,2,2,4,5,0.7,1.21,-0.35,-0.99
524,10810,1,8,4,3,0.12,1.21,0.32,0.44
525,10811,2,8,4,5,0.16,-1.56,0.32,-1.89
526,10815,2,6,1,2,-0.42,1.21,1.32,-0.6
527,10816,2,5,4,4,-0.42,-1.58,-0.24,-0.2
528,10817,1,3,5,4,0.12,-0.5,-0.15,-0.2
529,10818,1,8,5,5,1.82,-0.5,0.32,-0.33
530,10819,1,8,3,1,-1.54,-0.5,1.73,-1.25
531,10820,2,8,4,1,-0.42,-0.5,-0.35,-0.6
532,10821,2,8,5,5,0.7,-0.5,0.32,2.17
533,10822,1,8,4,4,-1.54,1.21,1.73,1.52
534,10823,1,2,4,5,-0.42,1.21,0.32,0.96
535,10824,2,8,3,4,-0.42,-0.95,-2.5,-1.89
536,10830,1,6,3,1,0.75,-0.5,0.45,1.35
537,10832,1,8,2,2,-1.0,1.21,0.11,0.84
538,10834,1,5,1,1,-1.54,-2.22,-0.24,-0.84
539,10835,1,8,1,1,-0.96,1.21,-1.3,-0.35
540,10836,2,8,5,5,-0.42,-0.5,-0.7,-0.6
541,10838,1,5,1,1,0.12,-0.5,0.11,-0.21
542,10839,1,8,5,5,1.82,0.16,1.73,2.17
543,10840,1,8,3,4,0.12,0.8,0.11,-0.6
544,10841,2,8,1,2,0.7,1.21,0.32,0.96
545,10842,2,8,2,3,-1.54,-0.92,-1.09,0.19
546,10843,2,8,3,3,0.12,-0.28,-1.09,-0.85
547,10844,2,8,2,3,-1.54,-0.5,-2.5,-1.89
548,10845,2,8,2,3,-1.54,-0.5,-1.94,-1.25
549,10848,2,5,4,2,-1.54,0.13,-1.3,-1.24
550,10849,1,8,1,5,1.24,0.16,0.32,1.38
551,10853,1,6,4,4,1.82,1.21,1.73,1.65
552,10856,2,8,5,5,0.7,-0.5,0.53,1.13
553,10857,1,2,3,5,1.24,0.16,1.26,-0.6
554,10859,2,5,5,1,-1.54,-0.5,1.73,0.58
555,10860,1,8,4,4,0.7,0.16,-2.11,0.45
556,10861,2,5,1,1,-0.42,-1.36,-1.09,-0.85
557,10862,1,8,4,5,-0.42,0.13,0.71,0.44
558,10863,1,5,5,1,-1.54,-0.5,-1.3,-1.24
559,10865,2,8,5,1,1.82,1.21,-1.09,-0.21
560,10866,1,8,5,4,0.7,1.21,1.17,0.86
561,10867,1,8,4,1,0.7,1.21,0.32,0.71
562,10868,2,8,3,4,1.24,1.21,0.88,0.31
563,10869,1,8,3,2,-0.42,1.21,0.32,0.96
564,10870,1,8,5,5,0.16,-0.28,1.73,-0.06
565,10876,1,8,3,3,-1.54,1.21,-1.76,-1.39
566,10877,1,8,5,4,1.24,1.21,1.52,1.75
567,10880,1,8,2,1,1.82,-0.5,1.73,-0.71
568,10881,1,3,5,3,-0.42,-0.92,0.32,-1.64
569,10882,2,6,2,5,0.7,0.55,1.73,1.77
570,10886,1,8,4,3,0.16,-0.09,-2.5,-0.99
571,10888,1,5,3,2,-0.42,-0.5,0.32,-0.46
572,10890,2,8,3,5,-0.42,-0.5,0.32,0.19
573,10891,1,5,1,4,-0.42,1.21,0.11,-1.25
574,10892,2,8,3,2,-0.42,-0.92,-0.35,-0.6
575,10893,2,8,4,2,0.7,1.21,0.32,1.36
576,10895,2,8,4,3,0.7,-0.5,-0.24,1.13
577,10896,2,2,4,5,0.16,-0.5,0.32,0.19
578,10897,1,2,4,5,0.7,-0.5,0.03,-1.64
579,10899,1,8,5,1,-0.42,-2.66,-0.53,-0.85
580,10901,1,8,3,1,-0.42,-0.5,1.73,-0.71
581,10902,2,8,5,2,-1.54,-2.25,-1.09,-0.85
582,10904,2,8,2,1,-1.0,1.21,0.47,0.96
583,10906,1,8,4,3,-0.42,-1.58,-1.17,-1.1
584,10907,2,8,3,4,-0.42,-0.5,-0.53,-0.2
585,10908,2,3,5,4,0.7,0.38,-2.5,-1.64
586,10909,1,2,5,5,1.28,1.21,1.06,1.75
587,10910,1,8,5,5,-1.54,-2.66,-1.09,-0.6
588,10912,1,8,5,3,0.7,1.21,0.32,1.36
589,10913,1,5,1,2,0.7,1.21,1.34,1.75
590,10915,2,2,5,5,-0.37,-0.5,-0.74,0.45
591,10918,1,8,2,5,1.82,1.21,1.06,1.75
592,10922,2,8,2,2,-0.42,-0.5,-1.09,-0.85
593,10923,1,7,3,2,-1.54,-0.5,-2.5,-1.24
594,10924,1,8,3,5,1.82,0.8,1.73,2.17
595,10925,1,8,3,4,-1.54,-0.92,-0.72,-0.6
596,10926,1,5,3,2,-0.42,-0.5,-0.5,-0.85
597,10927,1,3,3,5,0.12,0.8,-0.35,0.96
598,10928,1,8,5,4,0.7,1.21,1.73,0.96
599,10930,1,6,4,4,-0.42,1.21,0.32,0.83
600,10931,1,5,1,5,1.24,1.21,1.73,1.78
601,10932,2,8,5,5,0.7,-0.5,-0.15,1.13
602,10933,2,6,2,3,-1.54,1.21,-1.33,-1.39
603,10935,1,4,1,4,0.16,0.55,0.11,0.45
604,10938,2,8,1,5,-0.96,-0.5,0.93,-0.6
605,10940,2,5,5,3,-1.54,-3.94,-1.09,-0.45
606,10941,1,5,3,4,0.7,0.13,1.73,-1.0
607,10942,1,5,1,1,-1.54,1.21,0.32,0.44
608,10943,2,5,2,1,-0.42,-1.34,-0.7,0.21
609,10944,1,5,1,2,-0.42,-0.53,-0.5,-0.6
610,10945,2,3,4,3,0.7,0.55,0.32,-0.48
611,10946,1,8,4,1,-0.42,-2.03,-2.5,-1.89
612,10947,2,8,4,5,0.7,-0.5,0.32,-0.35
613,10948,2,3,4,4,-0.42,-0.09,0.32,-0.6
614,10949,2,5,2,3,-1.54,0.16,-0.09,-0.6
615,10950,2,5,4,4,1.24,0.8,1.14,2.17
616,10951,2,8,5,4,-1.54,-1.8,-1.3,-1.09
617,10952,2,8,5,3,-0.42,1.21,-0.35,0.44
618,10953,2,3,3,1,-1.54,1.21,-0.88,0.05
619,10954,1,8,4,4,0.7,-0.5,0.32,1.13
620,10955,2,2,3,5,0.7,-1.17,0.11,0.71
621,10956,2,8,5,2,-1.54,0.8,-0.56,-1.25
622,10957,2,6,1,5,0.7,-0.5,0.32,0.71
623,10958,1,8,2,2,0.75,1.21,1.73,-1.5
624,10959,2,2,5,3,0.7,1.21,1.73,1.75
625,10962,1,8,2,2,0.12,0.13,1.73,0.73
626,10963,1,8,2,2,-0.42,-0.5,0.32,0.19
627,10964,1,8,2,3,0.12,-0.5,-0.35,-0.6
628,10965,2,8,5,4,-1.54,-2.0,-1.76,-1.24
629,10966,2,3,2,4,0.7,1.21,0.32,1.13
630,10968,2,6,2,1,0.7,1.21,1.17,1.77
631,10971,1,8,4,5,1.82,1.21,0.32,1.13
632,10972,2,5,1,1,-0.42,1.21,1.38,1.23
633,10974,2,5,1,1,0.12,-0.5,-0.03,0.71
634,10975,1,8,1,3,-1.54,-3.3,-1.3,-1.39
635,10976,1,3,2,1,-0.42,-2.22,-0.62,-0.2
636,10978,2,8,5,4,1.24,-0.5,1.52,1.77
637,10979,1,6,5,5,0.12,1.21,0.11,-0.75
638,10980,1,3,2,2,-1.54,-3.94,-2.5,0.05
639,10981,1,6,3,2,-0.37,-0.5,0.32,-0.21
640,10982,1,6,5,4,0.12,1.21,-0.15,1.23
641,10984,2,8,5,5,0.16,-0.5,-0.15,0.44
642,10985,2,6,4,4,-1.54,0.8,-1.76,-1.89
643,10988,2,5,5,5,-0.96,-2.25,-1.73,-1.24
644,10989,1,3,4,4,0.7,0.55,0.32,0.58
645,10990,2,3,2,4,0.7,0.8,0.71,1.25
646,10991,1,2,5,4,0.7,1.21,0.32,0.71
647,10992,1,2,3,4,-0.42,1.21,0.32,-0.33
648,10993,1,5,1,3,0.12,1.21,1.73,0.19
649,10994,2,5,1,2,0.12,1.21,0.11,0.71
650,10997,2,8,5,4,0.12,0.8,0.71,1.75
651,10998,2,5,2,3,-0.42,1.21,0.53,0.19
652,10999,1,8,2,2,0.7,-0.5,-1.09,-0.2
653,11001,1,8,3,5,-0.42,-0.5,0.32,0.19
654,11002,2,8,4,4,0.7,-0.5,0.32,0.71
655,11005,2,8,1,1,-0.96,0.8,-1.09,-0.85
656,11008,2,6,3,5,1.24,1.21,0.5,1.38
657,11009,1,8,2,5,1.28,-0.92,1.17,-0.21
658,11010,2,8,4,2,-1.54,-0.5,0.32,-0.21
659,11012,2,3,3,1,0.7,-0.5,0.96,-0.19
660,11013,2,2,3,5,0.16,1.21,0.5,1.23
661,11014,2,8,3,3,-0.42,-0.5,0.47,-1.64
662,11017,1,8,4,4,0.7,1.21,1.73,1.36
663,11019,1,8,5,2,-0.42,-0.92,0.32,-0.6
664,11020,2,8,2,2,-0.42,-0.92,0.32,0.71
665,11021,2,8,2,1,0.7,0.16,-0.15,0.19
666,11022,2,3,4,5,-1.54,0.38,0.71,-1.0
667,11027,1,8,3,5,0.7,-0.11,0.11,-0.6
668,11028,1,8,2,3,-0.42,1.21,-1.3,-0.6
669,11029,2,3,5,4,-1.54,-0.92,-0.7,-1.24
670,11031,1,5,2,3,-0.96,-2.88,-0.7,-0.3
671,11032,2,3,4,1,-0.37,0.8,-1.09,0.19
672,11035,1,8,4,1,-1.54,0.13,-0.91,0.05
673,11036,2,8,4,5,-0.37,-1.58,-1.09,-1.64
674,11037,2,2,1,5,0.12,0.13,-0.32,0.04
675,11041,2,5,3,4,0.16,-0.5,-1.68,-0.47
676,11042,1,8,1,1,-0.42,0.58,1.11,1.75
677,11044,2,8,5,5,1.24,1.21,1.73,1.75
678,11045,2,3,4,2,-1.54,-1.95,-0.59,-1.14
679,11046,2,2,4,5,0.7,1.21,0.11,1.35
680,11047,1,8,5,4,-0.42,-0.5,0.32,0.44
681,11048,1,8,2,2,-1.54,-0.5,0.11,-1.64
682,11050,1,8,3,4,0.16,0.13,-0.29,-1.0
683,11052,2,8,2,5,1.82,1.21,0.71,2.17
684,11057,2,8,3,5,0.7,0.8,-0.35,0.17
685,11058,2,6,5,4,0.7,0.13,-1.76,-0.72
686,11059,1,8,2,4,1.82,-0.5,1.73,-1.24
687,11060,1,8,3,2,0.7,-1.17,0.32,-1.25
688,11061,1,8,4,3,-1.54,-1.8,1.38,-0.6
689,11062,2,8,3,5,0.16,-0.5,0.11,-0.6
690,11063,2,5,4,5,1.28,-0.5,0.32,-0.99
691,11064,2,8,4,4,1.82,1.21,0.32,1.35
692,11065,1,6,4,5,-1.0,-1.56,-2.5,-0.2
693,11067,1,6,3,2,-0.96,0.13,-0.15,-1.0
694,11070,1,5,5,4,0.7,0.8,1.52,0.44
695,11071,1,8,3,4,0.7,-0.5,0.99,-0.85
696,11072,1,2,4,4,-1.54,-2.64,-1.17,-1.24
697,11077,1,8,5,4,-0.42,-0.5,0.32,0.19
698,11078,1,8,3,5,1.82,1.21,0.71,0.34
699,11080,2,3,4,3,-1.54,0.55,-1.02,-1.39
700,11081,1,8,2,2,-1.54,-0.5,-1.09,-1.64
701,11082,1,8,2,5,0.7,0.13,0.32,0.44
702,11083,2,3,3,3,1.82,1.21,0.32,1.75
703,11084,1,8,5,4,0.7,1.21,0.32,-0.6
704,11085,1,6,4,5,1.82,1.21,1.52,2.17
705,11086,1,8,4,3,-0.42,-1.58,-0.03,-0.6
706,11087,1,8,5,5,0.7,0.13,0.32,1.13
707,11089,2,8,3,3,1.82,1.21,0.67,2.17
708,11091,1,3,4,3,0.7,1.21,-0.35,-0.85
709,11092,1,6,3,3,-0.42,0.8,-0.35,-1.5
710,11095,2,5,2,3,1.24,1.21,0.32,1.1
711,11096,1,8,4,3,-0.42,-0.92,-1.09,-1.64
712,11097,1,8,2,2,-1.54,1.21,1.73,1.35
713,11098,2,8,4,4,-1.54,0.13,-1.76,-1.39
714,11099,1,5,5,5,-0.42,-0.5,-0.35,-0.2
715,11101,2,5,2,3,-0.42,-0.5,-1.09,-0.2
716,11102,1,8,2,1,0.7,1.21,0.99,1.1
717,11105,1,8,5,3,-0.42,0.8,0.71,-1.0
718,11106,2,2,5,5,0.7,-0.5,1.38,0.44
719,11109,2,2,4,2,0.12,1.21,-1.91,-0.34
720,11110,2,3,5,4,1.28,0.38,0.11,0.96
721,11111,1,5,4,5,1.82,1.21,1.73,1.65
722,11112,2,3,5,5,-0.96,0.13,0.32,-0.21
723,11114,1,8,5,5,1.24,1.21,-0.15,0.34
724,11118,2,8,3,4,1.82,1.21,0.24,-0.95
725,11119,2,2,5,4,1.82,1.21,0.32,1.36
726,11120,2,8,5,4,-1.54,0.38,0.11,-0.59
727,11123,1,8,5,5,1.82,1.21,1.73,2.17
728,11124,1,3,1,2,-0.42,1.21,-0.27,0.19
729,11126,1,3,2,1,0.12,-0.5,1.32,0.31
730,11127,1,8,1,3,-1.54,-1.14,-1.09,-1.1
731,11129,1,8,2,5,1.82,0.8,0.03,0.56
732,11130,2,8,4,5,0.7,0.8,0.32,-0.6
733,11131,2,8,2,2,-1.54,-0.11,-0.35,0.44
734,11132,2,8,5,5,-1.54,-0.5,-0.94,-1.39
735,11136,2,8,3,2,0.7,-0.5,0.32,1.13
736,11137,2,3,3,4,1.24,-0.5,-0.35,1.13
737,11138,1,6,5,5,1.82,1.21,1.73,1.75
738,11139,2,5,5,5,1.82,1.21,1.73,1.77
739,11141,1,8,3,4,1.82,1.21,1.73,1.77
740,11142,1,5,1,1,-0.42,1.21,-0.29,-1.5
741,11143,2,5,4,4,0.7,-0.5,0.32,0.71
742,11144,1,5,1,1,-0.42,0.13,-0.06,0.05
743,11146,2,8,3,5,0.16,-0.5,0.32,0.84
744,11150,1,3,4,3,1.24,1.21,-1.09,0.98
745,11151,1,8,4,5,-0.42,1.21,0.11,0.44
746,11154,2,8,1,2,-1.54,-0.5,-0.7,-0.99
747,11156,1,2,5,5,1.82,0.13,-1.01,1.77
748,11157,2,8,3,4,1.82,0.55,0.32,1.1
749,11158,2,8,5,5,0.7,0.8,0.11,0.19
750,11159,2,3,3,2,0.7,-0.92,0.11,0.19
751,11160,1,8,5,4,0.7,1.21,0.32,-0.33
752,11161,1,3,4,4,1.82,1.21,1.73,1.75
753,11162,2,8,4,4,1.82,0.8,1.17,0.73
754,11163,1,3,3,2,0.7,-0.11,0.53,0.58
755,11164,2,8,5,2,0.7,-1.17,0.32,0.19
756,11165,2,5,2,2,-0.96,-0.5,-0.7,-0.35
757,11166,1,6,5,4,0.75,0.55,1.73,-1.89
758,11167,2,8,5,5,-0.42,0.13,-0.27,-0.6
759,11168,2,6,1,5,0.7,0.55,-0.24,0.71
760,11172,1,6,4,5,1.82,1.21,0.32,0.31
761,11174,2,2,5,5,0.7,0.55,-0.15,-0.08
762,11175,1,8,2,1,-0.37,-0.5,-2.5,-1.14
763,11176,2,3,2,2,0.16,0.13,-0.62,0.04
764,11177,1,8,5,5,1.82,1.21,0.11,0.31
765,11180,2,5,3,2,-1.54,-0.92,-0.35,0.19
766,11181,2,6,1,1,-1.54,-0.92,0.06,0.83
767,11182,1,8,4,1,-0.42,-2.22,-2.29,-1.89
768,11184,1,3,1,2,-0.42,-0.5,-0.15,-0.99
769,11186,2,8,5,5,-1.54,-0.28,-1.09,-0.2
770,11187,2,3,5,3,0.7,1.21,0.5,1.75
771,11188,2,5,1,1,-0.96,-0.04,-2.08,-1.25
772,11190,1,3,3,1,-0.42,1.21,0.71,1.35
773,11191,1,8,4,3,-0.42,-0.5,-1.09,-0.6
774,11192,1,8,5,2,0.7,-0.5,-0.15,-1.24
775,11194,1,8,5,3,-0.42,-0.92,-0.24,-1.39
776,11195,2,8,2,4,0.16,-0.5,0.11,-0.6
777,11196,2,5,2,4,0.7,0.13,0.96,1.13
778,11201,1,8,4,4,0.7,-0.5,1.73,1.35
779,11203,1,5,4,5,0.7,1.21,1.73,2.17
780,11204,2,8,2,5,0.7,-0.5,0.32,1.13
781,11206,2,8,4,5,-0.42,1.21,-1.09,0.05
782,11209,1,2,5,3,0.16,1.21,-0.82,-0.35
783,11210,2,5,2,2,-1.54,-0.5,0.79,0.04
784,11211,2,5,1,2,-0.42,0.8,-0.53,0.06
785,11213,1,5,1,2,1.82,1.21,-2.5,-0.95
786,11214,2,2,5,5,-0.42,-0.92,-1.09,0.32
787,11215,2,8,4,4,0.7,0.13,0.32,1.13
788,11216,1,8,2,4,0.16,0.13,0.32,0.19
789,11217,1,8,1,2,-0.46,0.13,-1.09,0.04
790,11219,2,8,5,5,1.82,0.8,1.73,1.77
791,11221,1,5,1,1,-0.96,-0.5,-0.29,0.33
792,11222,2,8,3,4,0.7,-0.92,0.32,0.73
793,11226,1,8,1,3,-0.42,-0.5,-1.3,-1.1
794,11227,2,8,4,2,-0.96,0.55,-1.47,0.45
795,11228,1,5,4,5,0.7,-0.92,0.71,1.35
796,11229,2,5,1,1,1.24,1.21,-1.76,-1.09
797,11230,2,5,2,2,0.7,-0.5,-0.53,1.13
798,11231,2,5,1,2,-0.96,1.21,0.11,-0.2
799,11234,2,6,4,4,-0.42,1.21,-2.5,-0.59
800,11235,2,8,1,2,-1.54,-0.5,-0.09,-0.6
801,11237,1,8,4,2,-0.42,1.21,0.32,0.56
802,11238,1,8,5,4,0.12,0.13,0.11,0.96
803,11239,2,2,2,5,1.82,-0.92,0.32,1.52
804,11240,2,2,1,4,0.7,1.21,0.32,0.44
805,11242,2,8,2,4,0.12,-1.58,0.11,-0.85
806,11251,2,8,4,2,-0.42,-1.34,-0.42,-0.6
807,11252,1,6,2,3,-1.54,-2.25,1.73,-1.5
808,11253,1,8,5,4,0.7,0.38,0.32,-0.21
809,11254,2,8,4,3,0.16,-0.5,0.32,-0.85
810,11256,1,6,2,5,0.12,0.8,1.52,0.44
811,11257,2,8,4,2,0.7,-0.5,0.32,1.38
812,11259,2,5,4,4,0.7,-0.5,0.32,0.19
813,11260,2,8,3,1,0.12,-0.5,-2.5,0.84
814,11261,1,8,3,4,0.7,-0.5,0.32,-1.25
815,11262,1,8,5,4,0.16,0.8,0.11,0.96
816,11264,1,2,4,1,1.24,1.21,1.26,-0.2
817,11265,1,2,5,5,1.82,1.21,0.32,0.57
818,11266,2,5,1,1,-1.54,-0.5,-1.09,-0.6
819,11267,1,8,2,5,0.7,1.21,1.73,0.34
820,11268,1,3,4,1,0.16,1.21,0.32,0.31
821,11270,1,8,2,2,-0.42,-0.5,-0.35,0.31
822,11271,2,5,4,4,0.7,0.58,-0.06,0.05
823,11272,1,2,4,4,-0.42,-0.09,-0.35,-0.35
824,11274,1,8,1,3,-1.54,-3.94,-0.7,-0.85
825,11275,1,3,5,2,-1.54,-0.28,-0.5,-1.5
826,11277,2,6,2,2,-1.54,0.16,-1.09,-1.39
827,11278,1,2,5,3,-1.54,0.8,-2.15,-0.6
828,11279,2,5,4,2,-0.42,1.21,1.52,1.23
829,11280,1,6,5,5,0.7,-0.5,-0.15,-1.39
830,11281,2,8,1,1,-0.42,-0.92,-0.7,-1.1
831,11282,2,8,1,5,-0.42,1.21,-1.3,-0.6
832,11283,1,5,1,3,-1.54,-2.22,-0.5,0.19
833,11286,2,8,3,2,-1.54,-0.5,0.32,-0.2
834,11287,2,8,4,3,-1.54,-1.83,-0.35,-0.6
835,11288,2,8,4,1,-1.54,0.8,-0.05,-1.89
836,11290,2,5,1,2,0.7,-2.22,-0.06,1.52
837,11291,2,8,2,4,1.24,-0.5,1.38,1.52
838,11292,1,8,2,4,-0.42,-0.09,-0.7,-0.6
839,11293,1,8,2,2,0.16,0.55,0.32,0.19
840,11294,2,8,5,4,0.7,-0.5,0.32,0.71
841,11297,1,8,1,2,0.7,1.21,-0.29,0.87
842,11298,1,6,4,1,-1.54,1.21,0.56,1.75
843,11302,2,8,5,5,0.7,0.16,-0.74,-1.0
844,11303,1,2,5,4,1.28,1.21,-0.35,-0.62
845,11304,1,8,4,5,1.82,1.21,1.73,1.77
846,11305,2,8,3,5,-1.54,-2.86,-0.88,0.05
847,11306,1,2,2,2,-1.54,0.13,-0.94,-1.39
848,11307,1,6,3,1,-1.54,-0.5,-0.74,-0.6
849,11308,2,8,1,1,0.16,-1.56,-1.09,-0.18
850,11309,1,6,1,1,-0.42,1.21,1.73,1.1
851,11310,1,3,1,3,-0.42,-0.5,1.17,-0.2
852,11311,1,8,2,1,-0.96,-0.5,-0.7,-1.24
853,11312,2,8,4,5,1.82,1.21,0.03,1.13
854,11315,1,5,1,5,1.24,1.21,0.11,1.38
855,11316,1,8,5,5,1.82,0.13,1.73,1.1
856,11318,2,8,5,2,-1.54,-0.5,-0.74,-0.6
857,11320,1,8,2,4,1.82,1.21,0.32,0.96
858,11321,1,3,3,3,-1.54,-0.5,1.73,-0.71
859,11323,1,3,5,4,0.7,-1.34,1.52,0.19
860,11324,2,5,4,4,0.12,-0.5,0.32,0.71
861,11326,2,8,4,5,1.82,1.21,1.52,2.17
862,11327,2,8,4,5,-0.42,-2.66,0.32,-0.2
863,11328,2,8,5,2,-1.54,-0.5,-0.15,-0.6
864,11330,1,8,4,4,1.82,1.21,0.18,1.13
865,11332,2,8,4,3,-1.54,-1.34,-2.5,-1.64
866,11333,2,8,1,3,0.12,-0.5,0.11,-0.6
867,11334,1,8,2,1,-1.54,-0.5,-2.5,-1.14
868,11335,2,8,5,2,0.16,0.8,0.11,0.61
869,11336,1,8,5,3,-1.54,-0.5,-0.48,-0.99
870,11339,1,5,2,3,0.7,1.21,-2.08,-1.0
871,11341,2,8,1,1,-0.42,-0.5,-1.09,-0.85
872,11342,1,8,5,5,0.7,-0.09,1.32,0.44
873,11343,1,3,5,5,-0.42,1.21,0.11,-1.1
874,11345,2,8,2,2,-1.54,-0.5,-0.7,-0.85
875,11349,2,5,3,1,0.16,-0.5,0.32,-0.6
876,11350,2,8,5,5,1.82,0.8,1.38,1.38
877,11351,1,8,1,3,-1.54,-1.17,-0.24,-1.89
878,11352,2,8,5,2,-1.54,-3.94,-2.5,-1.89
879,11355,2,8,4,4,-1.54,-0.5,0.32,0.59
880,11356,2,4,4,5,-0.42,1.21,0.11,1.36
881,11357,2,8,4,1,-1.54,-2.25,-0.27,-1.0
882,11358,2,8,2,2,0.12,-0.5,-0.35,0.71
883,11359,1,8,4,1,-1.0,1.21,1.73,1.0
884,11360,2,8,5,5,0.16,0.8,0.71,0.98
885,11361,1,8,3,5,0.12,-0.5,-0.44,-0.7
886,11362,1,6,2,3,-1.54,-0.5,1.73,0.08
887,11364,2,8,5,3,-0.42,-0.5,0.32,-0.6
888,11365,2,8,5,5,1.24,0.13,0.71,1.75
889,11366,1,8,4,5,1.24,1.21,0.32,1.75
890,11367,1,8,3,1,-0.42,-0.5,-0.62,-0.85
891,11369,2,8,5,4,0.7,-0.5,0.32,-0.21
892,11370,1,6,3,1,-1.54,-2.22,-1.3,-1.89
893,11371,1,3,3,2,-0.42,-0.5,-1.09,-0.58
894,11372,1,6,3,3,0.21,-0.5,-1.3,-1.89
895,11373,1,8,4,5,1.24,1.21,1.73,0.31
896,11374,1,8,1,3,1.82,1.21,1.73,-0.33
897,11375,2,5,3,2,1.82,0.8,1.73,-1.08
898,11376,1,5,2,3,0.12,1.21,0.32,0.71
899,11377,1,6,1,3,1.28,0.8,0.32,0.86
